new_repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
674,0,0,0,0,0,0
12723,9,0,0,6,2,0
13188,0,0,4,14,0,0
6962,0,0,0,0,0,0
11244,0,0,0,0,2,0
23181,0,0,1,7,0,0
6349,0,0,0,0,0,0
14057,0,0,1,0,0,0
24607,0,0,0,0,0,0
17179,0,0,0,0,0,0
10587,47,0,63,210,70,98
804,0,0,0,0,0,0
13096,347,7,567,931,609,1190
19561,577,720,828,1368,1350,540
10856,88,0,56,84,7,7
22501,0,0,45,205,215,1120
12186,37,0,0,0,0,0
8653,0,0,6,11,2,2
5401,0,0,0,0,0,0
11306,4,0,3,4,1,2
19416,0,0,0,1,0,0
14082,294,0,72,132,6,3
18927,0,0,0,0,1,0
18146,453,0,430,1935,3139,3010
21781,0,0,0,4,0,0
20512,160,0,0,0,12,3
13104,23,0,0,0,10,0
7469,27,0,8,28,76,112
16011,8,0,1,0,2,10
17938,259,168,528,360,504,336
18604,12,0,7,0,0,0
20256,0,0,0,0,0,0
12424,133,11,88,330,44,0
4224,0,0,0,0,0,0
17557,11,0,8,36,0,0
14341,53,0,12,24,36,60
18866,10,0,2,13,2,2
17298,1,0,0,0,6,0
11080,230,22,0,44,0,0
18392,0,0,0,0,0,0
5636,0,0,0,0,0,0
12869,0,0,0,0,0,0
7760,369,0,1020,2312,170,170
8048,9,0,0,2,6,0
22663,0,0,0,0,0,0
18098,590,0,99,99,0,0
11803,162,0,0,22,0,0
18795,46,0,18,24,114,168
2495,0,0,0,0,0,0
12518,0,0,4,4,0,0
9547,0,1,1,1,0,1
21517,0,0,0,0,0,0
3895,0,0,0,0,0,0
7479,1,0,3,0,0,0
9675,161,0,1001,1235,351,143
3097,0,0,0,0,0,0
13184,0,0,3,3,0,0
15853,263,0,0,180,0,0
21257,10,0,2,4,2,3
13038,33,0,112,420,84,161
640,0,0,0,0,0,0
2889,0,0,0,0,0,0
14609,0,0,26,1,4,1
9201,86,0,135,695,85,240
8017,14,0,36,120,24,42
21052,1,0,0,1,1,2
16143,22,0,4,48,0,0
11566,0,0,0,2,2,2
16174,2,0,1,0,1,0
515,0,0,0,0,0,0
6837,0,0,0,0,0,0
1893,0,0,0,0,0,0
22484,0,0,0,0,0,0
17079,20,0,10,30,40,42
9890,19,0,255,884,68,221
239,0,0,0,0,0,0
17964,0,0,2,0,0,0
7997,11,0,10,16,18,30
10868,28,0,80,190,70,60
16291,0,0,1,21,0,0
7263,7,0,6,3,15,6
20564,0,0,1,1,2,1
22468,0,0,0,0,0,0
8479,275,0,0,0,0,0
5331,0,0,0,0,0,0
18430,43,0,14,7,7,14
15401,19,0,16,46,12,22
21837,0,0,0,0,0,0
15199,5,0,4,13,0,0
2153,0,0,0,0,0,0
19002,0,0,8,4,0,0
6198,0,0,0,0,0,0
21698,2,0,1,1,0,0
5414,0,0,0,0,0,0
4825,0,0,0,0,0,0
5836,0,0,0,0,0,0
7895,85,0,180,792,90,258
5379,0,0,0,0,0,0
7942,0,0,0,0,0,0
1675,0,0,0,0,0,0
9047,0,0,2,0,0,2
7798,45,0,21,75,21,9
25,0,0,0,0,0,0
14561,12,0,8,4,0,0
669,0,0,0,0,0,0
17630,8,0,9,9,9,6
22249,2,0,3,9,3,12
15023,300,22,352,1210,968,1034
3058,0,0,0,0,0,0
20964,10,0,0,0,2,2
2899,0,0,0,0,0,0
7689,11,0,0,25,40,45
21611,5,0,0,0,0,0
22050,0,0,0,0,0,2
18766,274,0,0,51,0,0
17754,216,7,224,560,63,21
8563,79,49,91,210,28,0
19320,1,0,0,0,0,0
9589,4,0,1,2,1,0
8894,25,0,10,22,14,16
14735,13,0,0,0,0,0
5959,0,0,0,0,0,0
20916,112,0,28,92,20,16
10131,62,0,36,114,84,87
15406,0,0,0,0,0,0
10032,3,0,2,0,0,0
5252,0,0,0,0,0,0
19591,4,0,8,12,12,4
17849,3,0,20,18,2,0
467,0,0,0,0,0,0
24675,3,0,2,6,0,0
19535,128,0,172,36,68,8
12267,32,0,12,30,18,66
9371,48,0,108,356,36,52
10366,11,0,50,115,25,15
1274,0,0,0,0,0,0
5637,0,0,0,0,0,0
4940,0,0,0,0,0,0
6908,0,0,0,0,0,0
15247,14,0,2,0,20,32
17419,45,0,2,4,76,94
7036,91,0,24,24,84,12
741,0,0,0,0,0,0
22335,0,0,0,0,0,0
12980,235,0,552,1196,0,0
11864,0,0,4,0,0,0
1851,0,0,0,0,0,0
21487,226,0,0,0,33,33
24281,606,0,595,187,1292,340
5832,0,0,0,0,0,0
19337,14,0,3,1,6,2
13344,0,0,0,0,0,0
14967,32,0,0,0,0,0
11259,160,3,111,165,96,48
7892,2,0,8,36,2,0
15475,0,0,1,0,0,5
6836,0,0,0,0,0,0
13063,20,0,6,14,7,4
161,0,0,0,0,0,0
16471,51,0,90,372,0,0
14171,60,0,48,68,12,24
1223,0,0,0,0,0,0
4969,0,0,0,0,0,0
18768,8,0,2,2,16,20
19759,0,0,0,0,0,0
16068,3,0,2,4,2,2
10546,40,0,25,45,5,5
7962,30,0,12,42,22,24
3127,0,0,0,0,0,0
14497,77,0,28,76,16,64
17375,1,0,0,1,0,0
14102,10,0,0,0,0,0
9551,1,0,6,13,1,1
7917,112,0,16,40,8,4
14428,0,0,0,0,0,0
19810,125,0,2,0,0,0
14092,129,0,16,72,84,68
8283,0,0,3,6,0,0
2125,0,0,0,0,0,0
9718,21,0,40,68,28,40
12138,0,0,3,48,0,0
10276,96,32,104,536,312,472
18007,8,0,2,2,2,0
12855,0,0,0,0,0,0
16353,0,0,2,2,0,0
6433,0,0,0,0,0,0
3191,0,0,0,0,0,0
4082,0,0,0,0,0,0
17286,19,0,0,0,30,30
1051,0,0,0,0,0,0
2510,0,0,0,0,0,0
21914,2,0,0,0,1,0
454,0,0,0,0,0,0
19605,14,0,2,5,1,1
5138,0,0,0,0,0,0
14126,109,0,0,0,0,0
9767,30,0,65,165,25,0
5104,0,0,0,0,0,0
11951,26,0,30,72,48,30
10999,22,0,42,180,54,24
19851,0,0,0,0,0,0
5627,0,0,0,0,0,0
7486,82,0,0,0,0,0
12626,20,0,4,9,15,0
22576,34,0,12,0,3,0
7212,58,0,36,208,48,72
18591,0,0,6,2,0,0
21410,5,0,0,0,1,2
17546,0,0,1,1,0,0
15861,4,0,0,0,0,0
3004,0,0,0,0,0,0
11150,24,0,12,24,0,0
16901,179,0,14,28,0,0
17838,1,0,75,525,0,0
3547,0,0,0,0,0,0
9456,5,0,6,12,6,6
5592,0,0,0,0,0,0
8874,320,0,96,264,294,270
1372,0,0,0,0,0,0
8110,10,0,0,0,10,15
15356,0,0,0,2,0,0
18570,6,0,2,4,0,0
24434,0,0,2,0,0,0
10482,11,0,4,6,2,2
5623,0,0,0,0,0,0
17620,24,0,0,0,0,0
2985,0,0,0,0,0,0
21655,38,0,32,104,40,32
17030,0,0,0,0,0,0
23197,1,0,1,0,0,0
12159,109,0,64,104,80,0
20938,1,0,0,0,2,0
17874,7,0,2,0,0,0
23690,294,0,176,328,64,8
1310,0,0,0,0,0,0
4811,0,0,0,0,0,0
2625,0,0,0,0,0,0
3736,0,0,0,0,0,0
10055,0,0,1,5,1,0
9947,10,0,0,0,0,0
14508,0,0,1,0,0,0
18646,123,0,0,0,0,0
123,0,0,0,0,0,0
6214,0,0,0,0,0,0
9357,146,0,30,55,0,0
5043,0,0,0,0,0,0
5399,0,0,0,0,0,0
2954,0,0,0,0,0,0
20390,1,0,3,11,0,0
14351,480,22,0,22,0,0
1484,0,0,0,0,0,0
3944,0,0,0,0,0,0
7419,7,0,20,28,4,0
16423,0,0,0,0,0,0
13205,0,0,4,18,0,0
15452,78,0,11,33,11,11
16378,62,0,24,48,30,9
5155,0,0,0,0,0,0
15332,46,0,25,115,30,60
2701,0,0,0,0,0,0
3358,0,0,0,0,0,0
1427,0,0,0,0,0,0
5027,0,0,0,0,0,0
11161,9,0,8,10,14,22
4230,0,0,0,0,0,0
9284,10,0,30,114,0,0
16159,10,0,8,66,14,58
16460,0,0,2,2,0,0
19689,21,10,12,10,12,54
15717,282,0,13,0,0,0
1705,0,0,0,0,0,0
24419,224,21,35,49,196,539
15644,49,0,21,72,3,3
5545,0,0,0,0,0,0
73,0,0,0,0,0,0
9471,9,0,15,30,0,0
24945,11,0,0,0,2,0
8570,0,0,4,2,2,0
7381,558,504,0,1344,0,42
1562,0,0,0,0,0,0
10809,83,35,0,133,0,0
24195,60,0,2,2,2,6
17170,0,0,0,5,0,0
10285,9,0,5,16,9,15
19058,1,0,2,3,0,0
14837,353,0,88,275,0,0
20948,9,0,4,2,0,1
18314,0,0,0,0,0,0
6445,0,0,0,0,0,0
14167,7,0,16,18,10,5
18510,20,0,24,54,12,6
7940,19,0,0,52,26,26
10680,23,0,4,4,5,3
8132,0,0,2,8,0,0
15758,0,0,0,0,0,0
11548,3,0,0,0,18,6
20462,0,0,0,0,0,0
15954,2,0,0,0,0,0
19407,7,0,8,60,4,2
20435,13,0,0,0,13,4
23105,0,0,0,0,0,0
6119,0,0,0,0,0,0
22786,23,0,0,0,0,0
9062,0,0,1,1,0,0
6833,0,0,0,0,0,0
3352,0,0,0,0,0,0
8249,45,0,65,200,20,15
7449,416,7,497,1393,462,903
489,0,0,0,0,0,0
24222,153,0,0,12,0,0
24516,0,0,1,0,0,0
15743,0,0,1,0,0,0
3437,0,0,0,0,0,0
8503,0,0,0,0,0,0
20294,0,0,0,0,2,4
22930,21,0,15,9,15,9
2647,0,0,0,0,0,0
22637,106,0,0,80,0,0
7185,1161,217,589,2945,682,124
2968,0,0,0,0,0,0
1154,0,0,0,0,0,0
3784,0,0,0,0,0,0
13697,69,0,4,2,32,4
5293,0,0,0,0,0,0
23499,1,0,2,3,0,0
8455,9,0,3,4,2,2
21198,4,0,0,0,2,4
3645,0,0,0,0,0,0
19750,68,0,49,112,84,154
19064,3,0,2,3,0,0
10630,2,0,1,2,0,0
8399,0,0,1,0,1,0
24844,167,0,234,520,806,364
20211,63,0,0,0,28,60
4807,0,0,0,0,0,0
24389,0,0,9,42,0,0
14414,0,0,0,0,0,0
22518,10,0,3,18,18,6
13617,35,0,6,16,22,4
2394,0,0,0,0,0,0
8821,3,0,6,8,12,0
13669,41,0,6,0,12,15
17454,4,0,0,0,2,0
15213,5,0,0,0,0,0
9931,4,0,0,0,0,0
22197,1,0,4,0,2,0
23184,43,0,24,108,156,72
15419,3,0,0,0,3,3
4796,0,0,0,0,0,0
4083,0,0,0,0,0,0
5693,0,0,0,0,0,0
20438,4,0,0,1,1,0
7010,0,0,0,0,0,0
24062,0,0,1,3,0,0
21207,0,0,0,0,3,0
6431,0,0,0,0,0,0
24090,0,0,0,0,0,0
1452,0,0,0,0,0,0
24107,5,0,1,0,0,0
3344,0,0,0,0,0,0
12898,22,0,4,21,3,0
14940,0,0,0,0,0,0
5125,0,0,0,0,0,0
24138,0,0,0,0,0,0
3543,0,0,0,0,0,0
23338,91,0,8,8,56,50
23661,4,0,0,0,1,0
20057,96,0,6,9,21,15
401,0,0,0,0,0,0
14728,4,0,0,0,0,0
8640,37,0,24,39,36,66
7499,0,0,12,6,18,12
5037,0,0,0,0,0,0
2435,0,0,0,0,0,0
8324,9,0,30,54,18,24
16613,0,0,0,0,0,0
18104,0,0,0,1,0,0
16856,1435,78,0,1482,0,234
5249,0,0,0,0,0,0
12256,2,0,0,0,1,0
10497,156,0,0,32,0,0
4566,0,0,0,0,0,0
4244,0,0,0,0,0,0
5373,0,0,0,0,0,0
7763,9,0,51,87,15,24
16990,95,0,18,54,30,6
19537,1,0,0,0,0,0
19116,70,0,20,70,15,5
15558,0,0,2,0,4,0
1509,0,0,0,0,0,0
5463,0,0,0,0,0,0
3260,0,0,0,0,0,0
22042,13,0,0,0,0,0
23668,1,0,0,0,0,0
3042,0,0,0,0,0,0
20775,3,0,9,18,6,3
14066,0,0,0,0,0,0
10307,79,0,27,186,18,0
12019,97,0,0,0,0,0
22498,21,0,0,0,0,0
10317,0,0,0,0,6,3
21817,7,0,0,0,4,2
680,0,0,0,0,0,0
2290,0,0,0,0,0,0
11287,19,0,5,2,0,0
23747,1,0,0,0,0,0
13289,123,0,42,90,162,54
22256,7,0,20,108,4,20
11052,0,0,2,2,0,0
17709,57,16,56,48,40,40
22070,3,0,0,0,1,2
1533,0,0,0,0,0,0
15946,0,0,0,0,0,0
22040,32,0,8,16,28,64
18618,110,0,72,207,9,0
8693,0,0,15,35,5,2
5459,0,0,0,0,0,0
20900,6,0,0,0,2,0
8671,0,0,0,0,0,0
19780,0,0,1,3,6,4
11876,0,0,0,3,0,0
18407,20,0,0,0,0,0
2457,0,0,0,0,0,0
977,0,0,0,0,0,0
8617,124,0,90,190,10,0
14650,23,0,36,9,0,0
19745,0,0,0,0,0,0
8715,0,0,0,0,0,20
24037,0,0,1,0,0,0
10508,332,0,1056,495,0,0
1506,0,0,0,0,0,0
883,0,0,0,0,0,0
6417,0,0,0,0,0,0
21984,0,0,1,9,0,0
8832,1,0,2,0,0,0
19585,0,0,0,0,0,0
17778,86,0,42,105,28,77
18311,23,0,0,0,0,0
5255,0,0,0,0,0,0
18968,10,0,6,10,2,2
6756,0,0,0,0,0,0
3699,0,0,0,0,0,0
6879,0,0,0,0,0,0
132,0,0,0,0,0,0
1370,0,0,0,0,0,0
10349,7,0,2,8,7,17
13709,3,0,0,0,0,0
12719,0,0,2,25,1,3
4556,0,0,0,0,0,0
2078,0,0,0,0,0,0
9934,134,0,26,80,84,90
24614,244,9,369,45,351,9
2246,0,0,0,0,0,0
11651,0,0,0,0,0,0
24018,0,0,0,0,0,0
20459,0,0,0,2,0,0
13202,0,0,0,0,0,0
3407,0,0,0,0,0,0
16010,193,0,0,0,414,0
4212,0,0,0,0,0,0
4149,0,0,0,0,0,0
24323,1,0,0,0,0,0
2256,0,0,0,0,0,0
13992,13,1,4,3,4,6
22304,13,0,6,8,20,16
12628,0,0,0,0,1,0
2322,0,0,0,0,0,0
2754,0,0,0,0,0,0
6421,0,0,0,0,0,0
17556,20,0,0,0,24,10
857,0,0,0,0,0,0
9763,0,0,0,0,1,3
22390,0,0,0,0,0,0
15662,0,0,0,0,66,50
4817,0,0,0,0,0,0
410,0,0,0,0,0,0
10487,12,0,0,0,0,0
17609,0,0,16,0,0,0
18649,0,0,0,0,0,0
1065,0,0,0,0,0,0
3742,0,0,0,0,0,0
10850,5,0,10,32,12,40
17666,26,0,9,20,7,5
8843,587,0,0,888,1332,2812
24547,6,0,0,0,1,0
47,0,0,0,0,0,0
10370,64,1,14,54,24,27
13832,4,0,4,8,4,0
4726,0,0,0,0,0,0
7045,29,0,27,132,15,12
7446,37,0,24,108,12,12
23890,15,0,0,9,6,0
14492,62,0,24,40,0,0
15289,39,0,60,222,12,117
12536,640,0,308,88,209,121
14115,24,0,2,6,9,0
19130,55,0,28,91,21,14
14127,0,0,3,6,0,3
8737,0,0,0,0,0,0
7490,54,0,14,144,8,26
23298,84,0,0,0,0,0
15291,82,0,0,200,60,30
17935,77,0,24,4,100,4
16957,79,12,16,64,0,32
20793,0,0,0,0,0,0
10275,29,0,10,30,15,20
8189,180,52,0,0,0,0
11974,230,0,200,400,0,0
3726,0,0,0,0,0,0
11382,35,0,0,14,0,0
17528,10,0,18,0,36,27
17888,1,0,1,0,2,0
6815,0,0,0,0,0,0
6383,0,0,0,0,0,0
12258,0,0,0,0,0,0
23468,31,0,6,21,66,30
18598,0,0,0,0,3,2
3847,0,0,0,0,0,0
16454,28,0,12,102,18,12
7498,0,0,0,0,6,18
11751,23,0,64,270,12,8
23403,0,0,0,0,0,0
20783,47,0,0,0,3,0
9895,0,0,8,4,6,2
4281,0,0,0,0,0,0
18870,0,0,0,0,0,0
19959,0,0,0,0,0,0
24538,17,0,5,30,5,15
4434,0,0,0,0,0,0
11620,559,0,0,168,0,0
3153,0,0,0,0,0,0
23144,0,0,0,0,0,0
23248,3,0,0,0,0,0
17350,4,0,80,88,48,56
23259,3,0,0,0,2,0
20218,226,16,0,80,0,0
2937,0,0,0,0,0,0
6335,0,0,0,0,0,0
11398,21,0,11,13,4,1
15879,0,0,0,2,10,4
15228,0,0,0,0,0,0
24337,50,0,4,4,4,12
15486,146,136,104,728,296,544
17743,11,0,3,2,1,2
4965,0,0,0,0,0,0
845,0,0,0,0,0,0
14982,43,0,75,490,60,90
2914,0,0,0,0,0,0
7558,0,0,9,36,6,0
3592,0,0,0,0,0,0
12447,0,0,4,8,2,0
9249,6,0,0,12,12,60
22689,0,0,0,0,0,0
20988,45,0,20,110,10,30
18699,0,0,0,0,0,0
21470,0,0,0,0,0,0
16102,0,0,0,0,0,0
12661,4,0,0,0,0,0
20623,3,0,2,4,0,0
22954,24,0,2,0,0,0
9028,0,0,0,55,0,0
6156,0,0,0,0,0,0
20744,0,0,0,2,1,0
5967,0,0,0,0,0,0
15895,0,0,2,4,0,0
12288,48,0,48,18,6,0
277,0,0,0,0,0,0
20812,74,0,68,221,0,0
2051,0,0,0,0,0,0
16104,1,0,0,0,2,1
5902,0,0,0,0,0,0
10609,0,0,3,4,1,0
5861,0,0,0,0,0,0
2096,0,0,0,0,0,0
8870,25,0,0,0,2,2
519,0,0,0,0,0,0
16298,76,0,8,12,8,24
8687,0,0,1,1,0,0
11553,0,0,0,0,0,0
19633,1,0,0,0,1,0
379,0,0,0,0,0,0
17299,22,0,0,0,0,0
3608,0,0,0,0,0,0
12099,82,0,143,693,22,11
5827,0,0,0,0,0,0
14030,14,0,4,8,4,2
6722,0,0,0,0,0,0
1674,0,0,0,0,0,0
22956,33,0,18,24,96,6
392,0,0,0,0,0,0
14860,5,0,8,14,2,0
5541,0,0,0,0,0,0
24377,8,0,1,10,0,1
22356,0,0,4,18,0,4
20871,40,0,12,16,10,6
8602,12,0,6,28,6,2
13542,41,0,18,34,0,0
23829,6,0,0,0,4,0
23047,35,0,12,48,0,0
7138,10,0,20,40,30,0
20856,7,0,5,11,7,5
2299,0,0,0,0,0,0
15149,92,0,0,4,0,0
12271,156,0,25,65,10,20
9212,166,0,120,220,110,75
14671,99,0,12,8,116,112
12953,17,0,80,40,80,56
9181,0,0,0,0,0,2
11269,4,0,3,14,1,0
3346,0,0,0,0,0,0
4279,0,0,0,0,0,0
22835,0,0,0,0,0,0
10464,0,0,0,0,0,0
15739,0,0,0,0,0,0
10632,63,0,44,36,40,8
8344,7,0,3,3,3,24
2636,0,0,0,0,0,0
24071,0,0,0,0,0,0
9566,0,0,0,0,0,0
7797,7,0,12,48,9,0
21325,51,0,0,0,0,0
4552,0,0,0,0,0,0
19890,12,0,8,10,12,0
19883,0,0,0,0,0,0
8491,1,0,8,20,0,0
3429,0,0,0,0,0,0
22841,42,0,12,36,24,138
14119,7,0,4,34,4,2
12985,50,0,56,8,76,28
19358,3,0,6,12,6,0
822,0,0,0,0,0,0
22342,0,0,0,0,7,3
485,0,0,0,0,0,0
15705,5,0,6,6,6,0
12028,11,0,8,12,0,12
8623,76,0,63,238,56,154
25007,3,0,0,0,0,0
21188,7,0,6,11,3,0
15255,0,0,6,2,1,0
13580,13,1,1,7,3,7
1881,0,0,0,0,0,0
13988,0,0,2,4,0,0
17145,2,0,0,0,0,0
5365,0,0,0,0,0,0
2611,0,0,0,0,0,0
21245,4,0,0,0,0,0
21076,0,0,4,2,0,0
2221,0,0,0,0,0,0
23687,0,0,0,0,0,0
2706,0,0,0,0,0,0
12611,1,0,4,24,4,0
573,0,0,0,0,0,0
4829,0,0,0,0,0,0
4163,0,0,0,0,0,0
14885,7,0,0,1,0,2
24329,25,0,0,0,0,0
714,0,0,0,0,0,0
13061,248,300,470,730,10,10
18847,118,0,22,12,24,14
9801,21,0,0,16,30,20
847,0,0,0,0,0,0
5548,0,0,0,0,0,0
13259,10,0,0,0,30,66
7646,0,0,5,4,0,4
10300,0,0,3,4,0,1
21645,18,0,0,0,0,0
18489,0,0,0,0,0,0
11180,51,0,21,54,30,15
7317,6,0,0,0,5,0
17417,304,0,207,506,0,0
22051,0,0,0,2,0,0
22361,31,0,24,28,0,0
1743,0,0,0,0,0,0
20954,0,0,1,1,0,0
24861,3,0,0,0,0,0
17942,167,0,132,204,48,204
1294,0,0,0,0,0,0
22336,0,0,2,2,0,0
6123,0,0,0,0,0,0
2949,0,0,0,0,0,0
22300,0,0,5,10,0,0
14857,49,0,60,90,35,45
19667,78,0,108,312,132,768
11720,37,0,54,225,0,0
19218,44,0,2,0,2,0
18811,36,0,17,58,16,4
23036,0,0,2,0,0,0
8889,14,0,6,3,21,21
3658,0,0,0,0,0,0
23872,368,39,715,2756,676,2743
13948,0,0,0,0,0,0
11196,23,12,0,6,6,0
8498,55,4,96,220,0,12
19863,2,0,0,0,0,0
9923,129,0,18,42,24,6
11352,5,0,0,0,0,0
1015,0,0,0,0,0,0
4892,0,0,0,0,0,0
15763,31,0,75,660,75,120
9364,0,0,0,0,1,0
5366,0,0,0,0,0,0
3444,0,0,0,0,0,0
11119,18,6,2,22,14,10
12909,29,0,0,0,0,0
4120,0,0,0,0,0,0
21201,7,0,1,5,1,2
24613,0,0,0,0,3,3
10377,104,0,180,2170,90,1050
8107,146,0,0,32,0,0
5777,0,0,0,0,0,0
11784,25,0,28,52,12,0
1978,0,0,0,0,0,0
6504,0,0,0,0,0,0
20391,14,0,15,6,0,0
22722,0,0,0,1,0,0
20600,0,0,0,0,0,2
11889,0,0,0,0,0,0
9136,13,0,0,8,32,0
6595,0,0,0,0,0,0
16580,1,0,2,2,0,0
20386,737,0,200,120,160,120
3846,0,0,0,0,0,0
19244,34,0,9,3,12,0
18950,0,0,0,0,0,0
7612,19,0,18,45,12,39
17345,15,0,18,33,15,27
17758,5,0,5,23,2,1
23150,96,0,8,0,100,140
12274,6,0,0,0,0,0
19071,0,0,0,0,0,0
15362,0,0,0,0,2,3
9920,27,0,33,126,6,42
560,0,0,0,0,0,0
18581,35,0,0,9,45,45
21869,239,0,48,20,240,140
19544,0,0,0,0,0,0
10754,73,0,36,66,75,45
24873,0,0,0,0,0,0
22766,0,0,0,0,0,0
20491,127,0,36,42,18,54
474,0,0,0,0,0,0
17545,1,0,0,0,0,0
18066,6,0,8,36,0,0
11910,15,0,5,5,15,10
19175,0,0,0,5,5,10
23750,3,0,2,7,1,1
3586,0,0,0,0,0,0
403,0,0,0,0,0,0
22906,8,0,2,0,22,66
11407,0,0,0,0,0,0
20351,43,0,24,80,0,0
14053,0,0,0,0,0,2
18473,0,0,0,0,0,0
21328,0,0,1,0,2,0
9017,0,0,3,0,0,0
7039,0,0,4,0,0,0
18015,517,75,300,300,75,50
7702,36,0,52,90,52,22
5192,0,0,0,0,0,0
11675,1,0,2,8,0,0
23673,34,0,0,0,0,0
8439,103,40,124,292,48,76
17160,390,0,0,0,0,0
12619,62,6,21,171,45,63
2103,0,0,0,0,0,0
22399,0,0,0,0,0,0
19261,0,0,0,0,0,0
6479,0,0,0,0,0,0
3531,0,0,0,0,0,0
15373,43,0,2,2,58,0
9705,1,0,1,2,0,0
23775,1,0,1,0,1,2
14890,1,0,0,0,3,7
14423,1,0,15,3,6,0
7677,260,18,54,360,171,630
4221,0,0,0,0,0,0
13355,2,0,2,4,0,0
2352,0,0,0,0,0,0
645,0,0,0,0,0,0
22185,0,0,0,0,1,0
16022,45,0,36,183,3,3
23088,6,0,0,0,0,0
10479,101,0,0,20,0,0
16582,2,0,4,6,0,0
4402,0,0,0,0,0,0
12490,11,0,4,16,0,0
747,0,0,0,0,0,0
16127,60,0,10,20,0,0
13904,89,0,0,0,0,0
14446,205,0,4,8,4,4
1678,0,0,0,0,0,0
16345,3,0,4,0,0,0
19912,1,0,0,0,0,0
11124,194,10,270,1450,385,420
21705,32,0,203,261,0,0
3210,0,0,0,0,0,0
20947,3,0,4,2,2,0
18209,0,0,0,0,0,0
19121,19,0,8,4,42,40
8301,0,0,4,0,0,0
20597,10,0,0,0,0,0
2594,0,0,0,0,0,0
1212,0,0,0,0,0,0
4460,0,0,0,0,0,0
8733,116,0,150,90,140,50
23142,86,0,135,198,135,9
2826,0,0,0,0,0,0
572,0,0,0,0,0,0
23531,313,0,0,0,0,0
11405,20,0,12,9,0,0
24183,106,0,35,98,0,0
1923,0,0,0,0,0,0
10780,0,0,0,330,0,0
16970,0,0,6,6,0,0
12228,0,0,4,4,0,0
19100,3,0,1,1,1,0
16626,0,0,0,0,0,0
15336,0,0,0,0,0,0
20989,88,0,6,12,0,0
5489,0,0,0,0,0,0
7509,262,0,54,774,0,18
10817,29,0,15,33,27,84
4802,0,0,0,0,0,0
11090,37,0,22,20,18,4
16258,230,15,40,5,10,0
18248,6,0,12,60,12,21
20747,12,0,36,30,0,0
12463,28,0,96,592,0,16
6852,0,0,0,0,0,0
12199,7,0,16,24,108,100
22493,104,0,7,14,0,0
6366,0,0,0,0,0,0
21725,0,0,8,2,14,42
13162,18,0,42,30,0,0
10540,12,0,4,3,2,0
8157,6,0,10,10,10,10
6106,0,0,0,0,0,0
24104,16,0,5,34,0,0
20282,5,0,4,8,8,2
4358,0,0,0,0,0,0
5563,0,0,0,0,0,0
6363,0,0,0,0,0,0
16381,10,0,42,196,7,21
13759,0,0,0,0,8,6
14801,199,0,78,90,114,30
21668,4,0,5,5,1,0
17635,410,0,472,104,680,32
16855,9,0,4,6,0,0
17959,22,0,5,10,150,100
12371,0,0,9,0,0,0
9025,78,0,8,8,36,0
1359,0,0,0,0,0,0
10771,242,0,0,0,0,0
3332,0,0,0,0,0,0
3434,0,0,0,0,0,0
7896,140,0,33,162,87,300
22701,461,0,63,56,392,350
18282,24,0,14,18,98,116
7413,2,0,4,6,0,0
10219,0,0,0,1,0,0
6726,0,0,0,0,0,0
15543,10,0,4,8,5,1
21337,3,0,2,6,2,0
6699,0,0,0,0,0,0
8402,15,0,4,5,4,10
11932,1,0,1,0,0,0
1963,0,0,0,0,0,0
4677,0,0,0,0,0,0
19656,0,0,0,0,0,0
9535,21,0,30,168,0,0
18778,3,0,16,29,0,0
9036,64,0,204,348,48,24
11893,17,0,6,30,6,2
1788,0,0,0,0,0,0
5848,0,0,0,0,0,0
12738,0,0,2,2,6,4
20127,0,0,8,22,26,166
17536,96,0,0,24,0,0
10345,9,0,1,11,2,5
8521,0,0,0,0,0,0
3331,0,0,0,0,0,0
7265,0,0,0,0,0,0
6462,0,0,0,0,0,0
21656,0,0,0,0,0,0
11421,35,0,4,6,0,0
13153,4,0,32,48,0,0
18609,15,0,3,21,6,27
20619,6,0,0,0,4,4
21620,0,0,0,0,0,0
15909,0,0,0,0,0,0
19811,14,0,0,0,1,2
18141,3,0,0,0,62,12
11650,0,0,0,0,0,0
8787,367,0,650,1274,377,442
14763,3,0,0,0,2,2
22022,40,0,11,29,15,3
18241,0,0,0,0,0,0
15624,189,0,8,32,112,256
15884,24,0,8,12,8,4
2200,0,0,0,0,0,0
3794,0,0,0,0,0,0
21983,27,0,3,3,36,42
14749,0,0,0,0,0,0
20908,1,0,2,2,0,0
10907,7,0,0,0,11,5
15319,16,0,32,164,16,8
22700,0,0,1,0,1,2
8605,0,0,0,0,0,0
15657,1092,3968,0,128,0,0
3396,0,0,0,0,0,0
5417,0,0,0,0,0,0
9945,0,0,4,6,0,0
2971,0,0,0,0,0,0
12158,1100,46,4416,4508,4600,2116
16320,0,0,0,0,0,0
17236,66,0,10,14,0,0
6531,0,0,0,0,0,0
9686,0,0,4,13,3,0
6856,0,0,0,0,0,0
8181,0,0,1,0,0,0
2670,0,0,0,0,0,0
7004,0,0,0,0,0,0
18835,21,0,10,58,4,6
11034,15,0,12,6,0,0
22541,25,0,2,2,4,0
6387,0,0,0,0,0,0
8938,167,0,50,195,140,110
11146,10,0,1,0,8,3
15202,3,0,0,0,2,0
